season,week,date,time,away_team,home_team,game_url
2010,15,2010-12-19,1:03PM,Washington Redskins,Dallas Cowboys,https://www.pro-football-reference.com/boxscores/201012190dal.htm
2010,15,2010-12-19,1:03PM,Detroit Lions,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/201012190tam.htm
2010,15,2010-12-19,1:03PM,New Orleans Saints,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/201012190rav.htm
2010,15,2010-12-19,1:03PM,Philadelphia Eagles,New York Giants,https://www.pro-football-reference.com/boxscores/201012190nyg.htm
2010,15,2010-12-19,1:04PM,Arizona Cardinals,Carolina Panthers,https://www.pro-football-reference.com/boxscores/201012190car.htm
2010,15,2010-12-19,4:06PM,Atlanta Falcons,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/201012190sea.htm
2010,15,2010-12-19,4:15PM,Denver Broncos,Oakland Raiders,https://www.pro-football-reference.com/boxscores/201012190rai.htm
2010,15,2010-12-19,4:15PM,New York Jets,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201012190pit.htm
2010,15,2010-12-19,8:30PM,Green Bay Packers,New England Patriots,https://www.pro-football-reference.com/boxscores/201012190nwe.htm
2010,15,2010-12-20,8:40PM,Chicago Bears,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/201012200min.htm
2010,16,2010-12-23,8:29PM,Carolina Panthers,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201012230pit.htm
2010,16,2010-12-25,7:30PM,Dallas Cowboys,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201012250crd.htm
2010,16,2010-12-26,1:00PM,San Francisco 49ers,St. Louis Rams,https://www.pro-football-reference.com/boxscores/201012260ram.htm
2010,16,2010-12-26,1:02PM,New England Patriots,Buffalo Bills,https://www.pro-football-reference.com/boxscores/201012260buf.htm
2010,16,2010-12-26,1:02PM,New York Jets,Chicago Bears,https://www.pro-football-reference.com/boxscores/201012260chi.htm
2010,16,2010-12-26,1:02PM,Baltimore Ravens,Cleveland Browns,https://www.pro-football-reference.com/boxscores/201012260cle.htm
2010,16,2010-12-26,1:03PM,Detroit Lions,Miami Dolphins,https://www.pro-football-reference.com/boxscores/201012260mia.htm
2010,16,2010-12-26,1:03PM,Washington Redskins,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/201012260jax.htm
2010,16,2010-12-26,1:03PM,Tennessee Titans,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201012260kan.htm
2010,16,2010-12-26,4:05PM,San Diego Chargers,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/201012260cin.htm
2010,16,2010-12-26,4:05PM,Indianapolis Colts,Oakland Raiders,https://www.pro-football-reference.com/boxscores/201012260rai.htm
2010,16,2010-12-26,4:06PM,Houston Texans,Denver Broncos,https://www.pro-football-reference.com/boxscores/201012260den.htm
2010,16,2010-12-26,4:15PM,New York Giants,Green Bay Packers,https://www.pro-football-reference.com/boxscores/201012260gnb.htm
2010,16,2010-12-26,4:16PM,Seattle Seahawks,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/201012260tam.htm
2010,16,2010-12-27,8:40PM,New Orleans Saints,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/201012270atl.htm
2010,16,2010-12-28,8:06PM,Minnesota Vikings,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/201012280phi.htm
2010,17,2011-01-02,1:00PM,Tampa Bay Buccaneers,New Orleans Saints,https://www.pro-football-reference.com/boxscores/201101020nor.htm
2010,17,2011-01-02,1:02PM,Cincinnati Bengals,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/201101020rav.htm
2010,17,2011-01-02,1:02PM,Pittsburgh Steelers,Cleveland Browns,https://www.pro-football-reference.com/boxscores/201101020cle.htm
2010,17,2011-01-02,1:02PM,Oakland Raiders,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201101020kan.htm
2010,17,2011-01-02,1:02PM,Miami Dolphins,New England Patriots,https://www.pro-football-reference.com/boxscores/201101020nwe.htm
2010,17,2011-01-02,1:03PM,Carolina Panthers,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/201101020atl.htm
2010,17,2011-01-02,1:03PM,Buffalo Bills,New York Jets,https://www.pro-football-reference.com/boxscores/201101020nyj.htm
2010,17,2011-01-02,1:03PM,Minnesota Vikings,Detroit Lions,https://www.pro-football-reference.com/boxscores/201101020det.htm
2010,17,2011-01-02,4:15PM,Chicago Bears,Green Bay Packers,https://www.pro-football-reference.com/boxscores/201101020gnb.htm
2010,17,2011-01-02,4:15PM,Arizona Cardinals,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/201101020sfo.htm
2010,17,2011-01-02,4:15PM,Dallas Cowboys,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/201101020phi.htm
2010,17,2011-01-02,4:15PM,San Diego Chargers,Denver Broncos,https://www.pro-football-reference.com/boxscores/201101020den.htm
2010,17,2011-01-02,4:15PM,Jacksonville Jaguars,Houston Texans,https://www.pro-football-reference.com/boxscores/201101020htx.htm
2010,17,2011-01-02,4:16PM,Tennessee Titans,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/201101020clt.htm
2010,17,2011-01-02,4:16PM,New York Giants,Washington Redskins,https://www.pro-football-reference.com/boxscores/201101020was.htm
2010,17,2011-01-02,8:31PM,St. Louis Rams,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/201101020sea.htm
2010,WildCard,2011-01-08,4:35PM,New Orleans Saints,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/201101080sea.htm
2010,WildCard,2011-01-08,8:15PM,New York Jets,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/201101080clt.htm
2010,WildCard,2011-01-09,1:06PM,Baltimore Ravens,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201101090kan.htm
2010,WildCard,2011-01-09,4:40PM,Green Bay Packers,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/201101090phi.htm
2010,Division,2011-01-15,4:35PM,Baltimore Ravens,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201101150pit.htm
2010,Division,2011-01-15,8:15PM,Green Bay Packers,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/201101150atl.htm
2010,Division,2011-01-16,1:05PM,Seattle Seahawks,Chicago Bears,https://www.pro-football-reference.com/boxscores/201101160chi.htm
2010,Division,2011-01-16,4:40PM,New York Jets,New England Patriots,https://www.pro-football-reference.com/boxscores/201101160nwe.htm
2010,ConfChamp,2011-01-23,3:05PM,Green Bay Packers,Chicago Bears,https://www.pro-football-reference.com/boxscores/201101230chi.htm
2010,ConfChamp,2011-01-23,6:41PM,New York Jets,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201101230pit.htm
2010,SuperBowl,2011-02-06,6:34PM,Pittsburgh Steelers,Green Bay Packers,https://www.pro-football-reference.com/boxscores/201102060gnb.htm
2011,1,2011-09-08,8:40PM,New Orleans Saints,Green Bay Packers,https://www.pro-football-reference.com/boxscores/201109080gnb.htm
2011,1,2011-09-11,1:00PM,Philadelphia Eagles,St. Louis Rams,https://www.pro-football-reference.com/boxscores/201109110ram.htm
2011,1,2011-09-11,1:05PM,Indianapolis Colts,Houston Texans,https://www.pro-football-reference.com/boxscores/201109110htx.htm
2011,1,2011-09-11,1:05PM,Tennessee Titans,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/201109110jax.htm
2011,1,2011-09-11,1:05PM,Pittsburgh Steelers,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/201109110rav.htm
2011,1,2011-09-11,1:06PM,Atlanta Falcons,Chicago Bears,https://www.pro-football-reference.com/boxscores/201109110chi.htm
2011,1,2011-09-11,1:06PM,Buffalo Bills,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201109110kan.htm
2011,1,2011-09-11,1:06PM,Cincinnati Bengals,Cleveland Browns,https://www.pro-football-reference.com/boxscores/201109110cle.htm
2011,1,2011-09-11,1:06PM,Detroit Lions,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/201109110tam.htm
2011,1,2011-09-11,4:15PM,Carolina Panthers,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201109110crd.htm
2011,1,2011-09-11,4:20PM,Minnesota Vikings,San Diego Chargers,https://www.pro-football-reference.com/boxscores/201109110sdg.htm
2011,1,2011-09-11,4:22PM,Seattle Seahawks,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/201109110sfo.htm
2011,1,2011-09-11,4:23PM,New York Giants,Washington Redskins,https://www.pro-football-reference.com/boxscores/201109110was.htm
2011,1,2011-09-11,8:33PM,Dallas Cowboys,New York Jets,https://www.pro-football-reference.com/boxscores/201109110nyj.htm
2011,1,2011-09-12,7:13PM,New England Patriots,Miami Dolphins,https://www.pro-football-reference.com/boxscores/201109120mia.htm
2011,1,2011-09-12,10:26PM,Oakland Raiders,Denver Broncos,https://www.pro-football-reference.com/boxscores/201109120den.htm
2011,2,2011-09-18,1:02PM,Green Bay Packers,Carolina Panthers,https://www.pro-football-reference.com/boxscores/201109180car.htm
2011,2,2011-09-18,1:02PM,Chicago Bears,New Orleans Saints,https://www.pro-football-reference.com/boxscores/201109180nor.htm
2011,2,2011-09-18,1:02PM,Cleveland Browns,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/201109180clt.htm
2011,2,2011-09-18,1:02PM,Kansas City Chiefs,Detroit Lions,https://www.pro-football-reference.com/boxscores/201109180det.htm
2011,2,2011-09-18,1:02PM,Jacksonville Jaguars,New York Jets,https://www.pro-football-reference.com/boxscores/201109180nyj.htm
2011,2,2011-09-18,1:02PM,Baltimore Ravens,Tennessee Titans,https://www.pro-football-reference.com/boxscores/201109180oti.htm
2011,2,2011-09-18,1:02PM,Seattle Seahawks,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201109180pit.htm
2011,2,2011-09-18,1:03PM,Oakland Raiders,Buffalo Bills,https://www.pro-football-reference.com/boxscores/201109180buf.htm
2011,2,2011-09-18,1:03PM,Arizona Cardinals,Washington Redskins,https://www.pro-football-reference.com/boxscores/201109180was.htm
2011,2,2011-09-18,1:05PM,Tampa Bay Buccaneers,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/201109180min.htm
2011,2,2011-09-18,4:05PM,Dallas Cowboys,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/201109180sfo.htm
2011,2,2011-09-18,4:15PM,Cincinnati Bengals,Denver Broncos,https://www.pro-football-reference.com/boxscores/201109180den.htm
2011,2,2011-09-18,4:15PM,Houston Texans,Miami Dolphins,https://www.pro-football-reference.com/boxscores/201109180mia.htm
2011,2,2011-09-18,4:15PM,San Diego Chargers,New England Patriots,https://www.pro-football-reference.com/boxscores/201109180nwe.htm
2011,2,2011-09-18,8:30PM,Philadelphia Eagles,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/201109180atl.htm
2011,2,2011-09-19,8:40PM,St. Louis Rams,New York Giants,https://www.pro-football-reference.com/boxscores/201109190nyg.htm
2011,3,2011-09-25,1:02PM,Jacksonville Jaguars,Carolina Panthers,https://www.pro-football-reference.com/boxscores/201109250car.htm
2011,3,2011-09-25,1:02PM,San Francisco 49ers,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/201109250cin.htm
2011,3,2011-09-25,1:02PM,Miami Dolphins,Cleveland Browns,https://www.pro-football-reference.com/boxscores/201109250cle.htm
2011,3,2011-09-25,1:02PM,Denver Broncos,Tennessee Titans,https://www.pro-football-reference.com/boxscores/201109250oti.htm
2011,3,2011-09-25,1:02PM,Houston Texans,New Orleans Saints,https://www.pro-football-reference.com/boxscores/201109250nor.htm
2011,3,2011-09-25,1:03PM,New England Patriots,Buffalo Bills,https://www.pro-football-reference.com/boxscores/201109250buf.htm
2011,3,2011-09-25,1:03PM,New York Giants,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/201109250phi.htm
2011,3,2011-09-25,1:05PM,Detroit Lions,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/201109250min.htm
2011,3,2011-09-25,4:04PM,New York Jets,Oakland Raiders,https://www.pro-football-reference.com/boxscores/201109250rai.htm
2011,3,2011-09-25,4:05PM,Kansas City Chiefs,San Diego Chargers,https://www.pro-football-reference.com/boxscores/201109250sdg.htm
2011,3,2011-09-25,4:05PM,Baltimore Ravens,St. Louis Rams,https://www.pro-football-reference.com/boxscores/201109250ram.htm
2011,3,2011-09-25,4:15PM,Green Bay Packers,Chicago Bears,https://www.pro-football-reference.com/boxscores/201109250chi.htm
2011,3,2011-09-25,4:15PM,Arizona Cardinals,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/201109250sea.htm
2011,3,2011-09-25,4:16PM,Atlanta Falcons,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/201109250tam.htm
2011,3,2011-09-25,8:30PM,Pittsburgh Steelers,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/201109250clt.htm
2011,3,2011-09-26,8:41PM,Washington Redskins,Dallas Cowboys,https://www.pro-football-reference.com/boxscores/201109260dal.htm
2011,4,2011-10-02,1:00PM,Washington Redskins,St. Louis Rams,https://www.pro-football-reference.com/boxscores/201110020ram.htm
2011,4,2011-10-02,1:02PM,Detroit Lions,Dallas Cowboys,https://www.pro-football-reference.com/boxscores/201110020dal.htm
2011,4,2011-10-02,1:02PM,Minnesota Vikings,Kansas City Chiefs,https://www.pro-football-reference.com/boxscores/201110020kan.htm
2011,4,2011-10-02,1:03PM,Buffalo Bills,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/201110020cin.htm
2011,4,2011-10-02,1:03PM,Tennessee Titans,Cleveland Browns,https://www.pro-football-reference.com/boxscores/201110020cle.htm
2011,4,2011-10-02,1:03PM,Pittsburgh Steelers,Houston Texans,https://www.pro-football-reference.com/boxscores/201110020htx.htm
2011,4,2011-10-02,1:03PM,New Orleans Saints,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/201110020jax.htm
2011,4,2011-10-02,1:03PM,San Francisco 49ers,Philadelphia Eagles,https://www.pro-football-reference.com/boxscores/201110020phi.htm
2011,4,2011-10-02,1:04PM,Carolina Panthers,Chicago Bears,https://www.pro-football-reference.com/boxscores/201110020chi.htm
2011,4,2011-10-02,4:05PM,Atlanta Falcons,Seattle Seahawks,https://www.pro-football-reference.com/boxscores/201110020sea.htm
2011,4,2011-10-02,4:05PM,New York Giants,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201110020crd.htm
2011,4,2011-10-02,4:15PM,Denver Broncos,Green Bay Packers,https://www.pro-football-reference.com/boxscores/201110020gnb.htm
2011,4,2011-10-02,4:15PM,Miami Dolphins,San Diego Chargers,https://www.pro-football-reference.com/boxscores/201110020sdg.htm
2011,4,2011-10-02,4:15PM,New England Patriots,Oakland Raiders,https://www.pro-football-reference.com/boxscores/201110020rai.htm
2011,4,2011-10-02,8:30PM,New York Jets,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/201110020rav.htm
2011,4,2011-10-03,8:40PM,Indianapolis Colts,Tampa Bay Buccaneers,https://www.pro-football-reference.com/boxscores/201110030tam.htm
2011,5,2011-10-09,1:02PM,Cincinnati Bengals,Jacksonville Jaguars,https://www.pro-football-reference.com/boxscores/201110090jax.htm
2011,5,2011-10-09,1:02PM,Kansas City Chiefs,Indianapolis Colts,https://www.pro-football-reference.com/boxscores/201110090clt.htm
2011,5,2011-10-09,1:02PM,Oakland Raiders,Houston Texans,https://www.pro-football-reference.com/boxscores/201110090htx.htm
2011,5,2011-10-09,1:02PM,Tennessee Titans,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201110090pit.htm
2011,5,2011-10-09,1:04PM,Philadelphia Eagles,Buffalo Bills,https://www.pro-football-reference.com/boxscores/201110090buf.htm
2011,5,2011-10-09,1:04PM,New Orleans Saints,Carolina Panthers,https://www.pro-football-reference.com/boxscores/201110090car.htm
2011,5,2011-10-09,1:04PM,Seattle Seahawks,New York Giants,https://www.pro-football-reference.com/boxscores/201110090nyg.htm
2011,5,2011-10-09,1:05PM,Arizona Cardinals,Minnesota Vikings,https://www.pro-football-reference.com/boxscores/201110090min.htm
2011,5,2011-10-09,4:05PM,Tampa Bay Buccaneers,San Francisco 49ers,https://www.pro-football-reference.com/boxscores/201110090sfo.htm
2011,5,2011-10-09,4:15PM,New York Jets,New England Patriots,https://www.pro-football-reference.com/boxscores/201110090nwe.htm
2011,5,2011-10-09,4:16PM,San Diego Chargers,Denver Broncos,https://www.pro-football-reference.com/boxscores/201110090den.htm
2011,5,2011-10-09,8:30PM,Green Bay Packers,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/201110090atl.htm
2011,5,2011-10-10,8:40PM,Chicago Bears,Detroit Lions,https://www.pro-football-reference.com/boxscores/201110100det.htm
2011,6,2011-10-16,1:02PM,Carolina Panthers,Atlanta Falcons,https://www.pro-football-reference.com/boxscores/201110160atl.htm
2011,6,2011-10-16,1:02PM,Buffalo Bills,New York Giants,https://www.pro-football-reference.com/boxscores/201110160nyg.htm
2011,6,2011-10-16,1:02PM,Indianapolis Colts,Cincinnati Bengals,https://www.pro-football-reference.com/boxscores/201110160cin.htm
2011,6,2011-10-16,1:02PM,St. Louis Rams,Green Bay Packers,https://www.pro-football-reference.com/boxscores/201110160gnb.htm
2011,6,2011-10-16,1:02PM,Jacksonville Jaguars,Pittsburgh Steelers,https://www.pro-football-reference.com/boxscores/201110160pit.htm
2011,6,2011-10-16,1:03PM,San Francisco 49ers,Detroit Lions,https://www.pro-football-reference.com/boxscores/201110160det.htm
2011,6,2011-10-16,1:05PM,Philadelphia Eagles,Washington Redskins,https://www.pro-football-reference.com/boxscores/201110160was.htm
2011,6,2011-10-16,4:05PM,Cleveland Browns,Oakland Raiders,https://www.pro-football-reference.com/boxscores/201110160rai.htm
2011,6,2011-10-16,4:06PM,Houston Texans,Baltimore Ravens,https://www.pro-football-reference.com/boxscores/201110160rav.htm
